Gene	B6_E14_lung_rep2_TAGCTCG-TAGTAGA_R1.final	B6_E10_limb_rep2_GGACATT-ACTCCTA_R1.final	B6_E10_trunk_rep2_TCCACGT-GTTTAGT_R1.final	B6_E10_head_rep1_GACTTGC-GAACCGT_R1.final	B6_E10_limb_rep1_CCACTCG-CCGAATT_R1.final	B6_E14_palate_rep1_ACTCTTT-CTTCATT_R1.final	B6_E10_limb_rep3_CGGTTTG-AAGCCTT_R1.final	B6_E14_palate_rep2_AAGTTTC-GCTTCCT_R1.final	B6_E14_lung_rep1_AGATCAG-ATGGAAC_R1.final	B6_E10_trunk_rep3_GCGTTCA-GCAATAT_R1.final	B6_E10_head_rep3_CTCCTAG-AGGTAGG_R1.final	B6_E10_trunk_rep1_AGCTTAT-GCTCCTC_R1.final
Zcchc9	439	364	369	307	631	236	725	356	402	424	247	398
DQ718921	0	0	0	0	0	0	0	0	0	0	0	0
Gm20755	0	11	1	0	13	0	22	2	0	1	0	1
Mppe1	195	228	174	134	371	94	403	146	146	138	87	188
Tbcc	717	611	584	538	1210	353	1278	582	720	559	363	677
4933433F19Rik	0	0	0	0	0	0	0	0	0	0	0	0
DQ697373	0	0	0	0	0	0	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	1	0	1	0	0	0	0	1
Foxc2	77	46	372	288	102	99	85	307	70	429	127	427
AK043844	46	76	134	85	94	143	114	116	41	139	156	110
Rhoq	1675	1090	1226	945	2260	1290	2169	1783	1525	1356	835	1243
DQ727320	0	0	0	0	0	0	0	0	0	0	0	0
FJ541083	0	0	0	0	0	0	0	0	0	0	0	0
Stxbp2	547	410	493	425	744	319	758	460	488	396	344	450
Nos3	344	101	207	173	192	111	230	169	355	212	147	251
Ror1	2309	709	712	762	1351	704	1408	960	1735	579	582	682
DQ557327	0	0	0	0	0	0	0	0	0	0	0	0
Pf4	319	89	70	127	184	69	252	135	264	66	61	161
4930539C22Rik	0	0	0	0	0	0	0	0	0	1	0	0
Nap1l1	9881	8008	12480	9633	14162	3963	15592	5531	7160	13685	8917	11424
2610044O15Rik8	449	449	357	292	621	254	750	301	346	361	225	359
Sp3	4130	4031	3405	2736	7171	2409	7450	3225	3586	3558	2233	3526
Eif4e	3983	3340	3830	2797	5968	1487	6505	2162	3394	3734	2265	3605
Gna13	2058	1829	1681	1305	3147	1160	3339	1589	1678	2297	1285	1728
Ilvbl	732	373	357	300	666	337	745	575	640	270	235	397
Zfp579	292	117	215	150	270	156	309	234	259	210	162	245
Vmn2r103	0	0	0	0	0	0	0	0	0	0	0	0
Utp15	1071	977	1252	823	1712	417	1932	671	863	1263	758	1135
Gm17830	0	0	0	0	0	0	1	0	0	1	0	0
Fthl17f	0	0	0	0	0	0	1	0	0	0	3	0
Scpep1os	41	40	48	33	70	33	55	39	13	40	32	49
6430573F11Rik	72	107	129	80	174	52	183	63	71	110	62	120
Zfp616	0	0	0	0	0	0	0	0	0	1	1	0
Platr17	26	24	57	42	68	37	56	25	49	36	44	60
Lrch4	158	109	136	103	181	72	212	138	141	125	82	172
Otp	0	0	2	13	0	1	0	5	0	11	18	12
Nol6	1405	1130	1418	998	2079	688	2044	1032	1222	1638	909	1459
KY467641	2	2	2	2	1	1	2	0	0	0	1	0
Gm906	11	0	1	0	1	0	2	0	0	5	0	0
Fancb	524	271	282	240	497	140	595	166	373	308	159	297
DQ697717	0	0	0	0	0	0	0	0	0	0	0	0
Axin1	1527	1541	1563	1220	2643	762	2972	1270	1362	1677	1021	1505
Garem1	251	268	331	209	464	180	503	365	235	452	237	332
AK082250	1	0	1	0	3	2	4	3	0	0	1	0
Gtf2a1	1739	1561	1867	1393	2820	967	2810	1212	1341	2376	1366	1845
AB337572	0	0	0	0	0	0	0	0	0	0	0	0
Mir2136	0	0	0	0	0	0	0	0	0	0	0	0
Zfp449	524	239	213	172	444	203	407	265	369	289	122	232
DQ707303	0	0	0	0	0	0	0	0	0	0	0	0
BC050972	0	0	1	0	0	0	0	0	0	1	1	0
AK020101	10	5	15	7	16	4	12	3	7	5	2	7
DQ716099	0	0	0	0	0	0	0	0	0	0	0	0
Hcn2	2	5	14	12	17	8	22	19	9	26	23	19
Slamf6	1	2	2	0	9	7	3	3	3	4	8	7
DQ726155	0	0	0	0	0	0	0	0	0	0	0	0
Mir691	0	0	0	0	0	0	0	0	0	0	0	0
DQ707615	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r218	0	2	0	0	0	0	2	0	0	0	1	0
Krt19	952	349	342	268	636	381	653	606	927	319	117	346
Fndc7	5	0	1	2	5	5	2	9	0	7	6	1
DQ693259	0	0	0	0	0	0	0	0	0	0	0	0
AK079263	93	129	219	142	236	102	286	78	68	201	137	196
Mir669m-2	0	0	0	0	0	0	0	0	0	0	0	0
AK163331	0	2	0	0	7	1	2	1	0	3	5	3
Gm3238	0	1	0	0	2	1	8	4	0	1	1	0
A730017L22Rik	268	253	294	228	525	448	534	384	222	422	345	314
Gm5347	0	0	0	0	0	0	2	0	0	0	0	0
Fam192a	878	1002	1185	926	1989	504	2062	845	827	1214	829	1175
4930563M20Rik	1	1	0	0	4	1	3	3	2	1	1	3
Fancl	401	368	318	274	672	188	710	280	419	319	232	357
DQ693027	0	0	0	0	0	0	0	0	0	0	0	0
DQ727078	0	0	0	0	0	0	0	0	0	0	0	0
Taf15	568	655	872	667	1173	390	1253	554	507	832	748	1036
Emg1	2723	1751	2382	1732	3833	933	4375	1373	2288	1470	1334	2314
Olfr945	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3c	0	3	0	0	1	0	0	0	0	3	1	0
Tnks1bp1	2659	1358	1163	1081	2329	1610	2383	2332	2330	1519	984	1295
Mdga1	370	112	71	126	183	163	190	228	284	99	176	91
Irx2	334	371	391	356	623	478	671	657	232	501	519	350
Syn1	13	8	38	26	17	39	21	62	6	31	27	39
Lmo2	773	377	307	270	686	129	772	213	691	413	180	499
Safb2	578	591	973	595	1083	467	1222	590	515	936	625	933
Zfp825	891	756	637	507	1335	538	1455	715	675	723	408	694
Snora28	1	0	1	7	2	0	0	1	1	0	3	2
Ifna6	0	1	0	0	0	0	0	0	0	0	0	0
F2	11	5	0	1	6	1	9	8	2	1	1	0
DQ726495	0	0	0	0	0	0	0	0	0	0	0	0
Efcab7	157	90	147	109	190	88	186	131	138	116	90	130
Znrd1as	80	77	83	71	132	42	176	42	78	84	61	87
Mir30f	0	0	0	0	0	0	0	0	0	0	0	0
A330033J07Rik	4	0	2	7	0	5	9	3	8	7	5	0
C030013C21Rik	1	0	3	1	0	1	1	4	1	0	0	3
Scnn1b	6	1	8	9	5	5	11	9	6	4	6	14
Mrpl23	844	608	840	713	1344	377	1513	639	711	617	575	895
Poll	478	450	504	456	883	190	847	295	449	503	338	557
Nupr1	46	3	2	4	2	41	3	42	43	4	3	8
Gpr162	122	181	195	167	283	168	354	310	116	167	158	243
FJ541129	0	0	0	0	0	0	0	0	0	0	0	0
Mdfic	1285	398	293	326	682	514	715	732	940	332	249	343
Olfr1181	0	0	0	0	0	0	0	0	0	0	0	0
Gm23284	0	0	0	0	0	0	0	0	0	0	0	0
Bckdha	970	927	700	656	1738	501	1917	854	935	693	450	923
AK164389	63	6	39	0	54	49	28	77	44	0	0	0
Sil1	493	276	234	215	569	223	540	333	482	183	176	255
Redrum	9	14	22	43	17	5	39	12	5	35	24	50
Prdm2	1231	1576	1747	1225	2791	1083	2914	1296	948	2266	1394	1740
Ctdspl	971	544	496	459	1058	569	1136	822	861	697	385	523
Olfr1222	0	0	0	0	0	0	0	0	0	0	0	0
AK018565	0	0	5	7	0	0	0	0	0	0	0	7
AK158854	36	34	35	26	50	38	67	40	27	39	36	60
Rsl1d1	2967	2943	3136	2593	5179	1093	5372	1600	2485	3111	1877	2935
Fcrlb	2	4	1	1	0	0	1	1	0	0	0	0
Zfp541	4	2	0	0	7	1	3	6	0	1	5	2
AK036410	78	109	169	107	203	47	233	47	63	144	100	123
Gjb6	0	478	46	11	797	266	916	539	3	51	8	72
Emc9	12	22	28	25	36	11	40	31	15	17	23	33
Pla2g4c	57	58	116	67	64	33	86	21	24	86	72	63
DQ694462	0	0	0	0	0	0	0	0	0	0	0	0
DQ720081	0	0	0	0	0	0	0	0	0	0	0	0
Robo4	592	116	142	120	239	171	234	214	448	159	100	216
DQ550564	0	0	0	0	0	0	0	0	0	0	0	0
DQ709607	0	0	0	0	0	0	0	0	0	0	0	0
Gm29669	0	0	0	0	0	0	1	0	0	0	0	0
Clcn2	258	389	342	279	634	248	654	382	221	303	188	421
DQ701826	0	0	0	0	0	0	0	0	0	0	0	0
AK018197	1	1	0	1	4	3	1	3	1	4	5	5
AK172478	78	20	41	22	41	32	45	42	58	34	22	46
DQ697222	0	0	0	0	0	0	0	0	0	0	0	0
AK189810	2	1	3	3	4	1	5	0	4	5	2	1
Plpp3	1727	1065	866	950	2046	1363	2308	1968	1535	740	644	1054
AK188991	0	0	0	0	0	0	0	0	0	0	0	0
1810055G02Rik	413	238	337	215	474	197	513	317	347	361	232	333
Mcts1	590	335	381	310	697	252	729	361	436	306	237	392
Rimkla	43	14	40	46	41	49	29	64	29	48	71	39
Zbtb8os	194	122	139	174	265	80	341	114	185	136	113	157
Speer4c	3	0	0	0	0	0	2	0	0	0	0	0
Flywch1	1501	2083	2824	2071	3573	822	3771	1323	1431	3071	1805	2830
Rps5	23988	11918	18167	14089	32629	9706	36283	16074	24066	10392	10885	21398
DQ723226	0	0	0	0	0	0	0	0	0	0	0	0
Olfr601	0	2	0	0	1	0	0	0	0	0	1	0
DQ718334	0	0	0	0	0	0	0	0	0	0	0	0
AB346733	0	0	0	0	0	0	0	0	0	0	0	0
AK158431	101	112	183	137	245	53	228	51	81	134	145	207
Mmp1b	0	0	0	0	0	0	2	0	0	0	0	0
Vipr2	92	40	23	38	69	33	75	60	80	36	49	38
AK015813	0	0	0	0	0	0	0	0	0	0	0	0
Irak1bp1	394	293	339	347	595	173	629	262	379	303	256	351
AK137985	23	29	33	28	45	25	54	30	19	30	27	37
DQ713013	0	0	0	0	0	0	0	0	0	0	0	0
AK131586	23305	9874	13041	10225	24279	11865	27213	16698	17803	10841	10772	16541
Pkm	35584	43111	59356	45982	77255	13187	85268	21037	30929	54296	38033	57369
1700049E15Rik	0	1	1	0	0	0	0	0	0	0	1	0
DQ707078	0	0	0	0	0	0	0	0	0	0	0	0
Lclat1	679	411	397	291	733	312	738	424	494	413	243	363
4933427I22Rik	1	0	0	1	3	0	0	0	2	0	0	0
DQ710871	0	0	0	0	0	0	0	0	0	0	0	0
Magea3	0	0	0	0	1	0	0	0	0	0	0	0
Olfr441	0	0	0	1	0	0	0	0	0	4	1	0
Naaladl1	23	11	33	23	27	6	26	18	10	22	21	29
DQ694113	0	0	0	0	0	0	0	0	0	0	0	0
Zfp446	199	204	304	222	353	124	415	176	203	327	216	246
AK048941	159	164	265	135	331	154	334	122	124	234	115	236
Prdm6	348	61	73	14	96	37	97	62	326	75	13	86
DQ550973	0	0	0	0	0	0	0	0	0	0	0	0
Ube2e1	1002	992	1149	972	2057	534	2308	728	876	899	692	1142
Fam120b	1017	868	781	664	1490	680	1589	993	869	879	604	876
Plk3	65	27	357	251	62	49	71	51	51	433	265	455
Snord14d	0	0	0	0	0	0	0	0	0	0	0	0
BC026600	53	42	35	24	66	43	75	34	23	28	45	45
Ccer1	0	1	0	0	1	0	1	0	0	1	0	0
Rpl10	21025	10191	14943	12131	26193	8105	30323	11904	17638	8919	9248	16177
Nrbp1	2962	1597	1775	1585	2892	1127	3095	1873	2781	1643	1144	1819
Tram1	3300	2023	2159	1723	3500	1303	3810	1884	2715	1912	1338	2117
DQ543947	0	0	0	0	0	0	0	0	0	0	0	0
DQ706688	0	0	0	0	0	0	0	0	0	0	0	0
AK013935	4	6	15	5	12	14	15	7	7	7	16	10
4930478P22Rik	0	0	0	1	0	0	0	0	0	0	0	0
6030440G07Rik	6	8	10	3	10	9	12	7	1	10	11	1
Olfr1295	0	0	0	1	0	0	0	0	0	0	0	0
Tssk5	0	1	1	0	0	3	3	1	1	2	1	2
Casp8	752	258	209	160	411	275	472	367	504	252	144	215
Slco3a1	159	180	247	222	297	266	380	284	181	254	174	294
Pum3	1771	1757	2285	1499	3274	728	3543	1100	1567	2369	1356	2078
Smg8	606	696	734	564	1200	319	1307	449	561	717	465	716
Mir7067	0	0	0	0	0	0	0	0	0	0	0	0
Tenm2	59	77	82	167	140	326	147	353	47	160	188	124
3425401B19Rik	17	6	12	17	10	22	18	19	18	42	7	34
Tmem30b	21	165	77	136	267	145	308	256	12	78	81	92
Ap2a1	1541	1191	1693	1351	2244	878	2477	1212	1394	1970	1322	1735
DQ567356	0	0	0	0	0	0	0	0	0	0	0	0
Nono	14618	14095	16419	11794	26125	5918	27197	9217	12631	16163	10247	16395
Vmn1r209	0	1	0	0	1	0	1	0	0	0	0	0
Tcf3	5509	6288	6737	5404	10801	2601	12112	4234	5093	7795	4521	6752
Agap1	1528	1230	1812	1363	2390	1218	2457	1594	1268	2153	1535	1728
AK146407	4	3	0	7	17	4	8	7	6	7	4	7
Cpsf7	1477	1395	1701	1211	2280	1065	2536	1311	1185	1957	1161	1694
Elavl4	41	37	539	645	41	342	58	431	40	684	437	768
Gadd45a	141	169	263	183	375	139	419	204	161	203	129	255
Robo2	1054	1444	758	493	2648	2590	2663	3072	687	585	376	705
Nkx2-2os	0	0	0	0	4	9	1	8	0	1	0	1
Rdh16f2	0	0	0	0	0	0	1	1	0	1	0	0
Mir7j	0	0	0	0	0	0	0	0	0	0	0	0
Vma21	466	285	364	318	519	293	580	409	363	389	286	372
Arcn1	6138	3824	3723	2882	6569	2568	7036	3679	5120	4363	2473	4008
Kras	1232	1109	1319	1287	1873	893	1981	1187	1122	1551	1141	1427
Slc45a1	3	15	12	20	31	23	24	36	7	26	22	30
Gtf3c6	784	913	811	646	1678	337	1846	483	720	771	492	814
Neo1	5872	2866	3283	2383	5172	2528	5460	3357	4595	3576	2322	3403
4930519F16Rik	1	0	0	0	0	0	1	0	0	1	0	0
Tmem131l	1626	1461	1823	1324	2790	1258	3113	1706	1227	1862	1368	1775
Lin52	226	245	295	198	474	116	460	161	185	238	163	250
4930480G23Rik	0	1	0	1	0	0	2	0	0	0	1	0
Ankrd12	528	479	309	289	755	693	800	880	357	382	286	469
Zdhhc13	638	519	484	401	869	296	1003	412	568	481	344	455
Rab44	10	2	3	2	17	12	14	8	9	7	4	7
Api5	4980	4641	5182	4028	7872	2094	8477	3165	3991	5520	3592	4967
Tnfrsf11b	34	22	22	13	60	32	36	45	49	14	17	29
Arfgap1	1825	1028	1114	921	2005	1006	2161	1366	1741	1108	694	1206
Pfdn1	1788	1069	1394	1144	2542	657	3164	963	1566	863	798	1554
Defb23	0	0	0	0	0	1	0	0	0	1	1	1
Kif2c	2374	2355	2372	1921	4375	645	4639	1004	1936	2460	1614	2373
C030006K11Rik	150	129	199	148	239	60	221	105	159	169	136	204
DQ716251	0	0	0	0	0	0	0	0	0	0	0	0
DQ545836	0	0	0	0	0	0	0	0	0	0	0	0
Neil3	655	378	598	409	718	392	866	404	405	563	466	637
Hsd17b4	1592	1524	1666	1398	2837	1033	3110	1731	1409	1679	1181	1793
8030411F24Rik	0	0	0	0	0	0	1	0	0	0	0	0
Havcr1	92	2	0	0	3	1	6	2	73	0	1	0
Zfp518a	1411	1362	1306	1029	2246	785	2326	994	1115	1585	895	1368
DQ698625	0	0	0	0	0	0	0	0	0	0	0	0
Gm2516	0	0	0	0	0	0	0	2	0	0	0	0
Olfr312	0	1	0	0	0	1	0	0	0	0	0	0
DQ694349	0	0	0	0	0	0	0	0	0	0	0	0
Ryr3	84	18	76	48	30	221	30	256	97	140	98	172
DQ692005	0	0	0	0	0	0	0	0	0	0	0	0
DQ707062	0	0	0	0	0	0	0	0	0	0	0	0
Cep120	908	872	1031	1002	1661	735	1699	907	788	1263	764	1095
Ppm1l	214	413	482	329	708	288	755	399	198	481	413	527
4931431B13Rik	0	0	0	0	0	0	0	0	0	1	0	0
Rpl37a	13313	6588	8672	7465	17125	5125	19389	7879	12900	4856	5853	11093
Fgl2	62	10	24	47	24	49	34	63	73	18	37	37
DQ552775	0	0	0	0	0	0	0	0	0	0	0	0
Arl9	1	0	1	1	1	0	2	3	0	0	0	1
4931417E11Rik	0	1	0	0	1	0	0	0	0	1	0	0
Cpne1	2840	2000	2908	1967	3483	1283	3808	1695	2430	2913	1797	2574
Snhg5	1410	989	1226	891	2042	514	2278	672	1120	953	610	1070
Fbxo28	1031	867	1089	785	1716	610	1862	811	777	1248	758	1157
4930511E03Rik	0	3	1	0	0	0	3	0	0	1	1	0
Taar6	0	0	0	0	1	0	1	1	0	0	0	0
Mir484	0	0	0	0	0	0	0	0	0	0	0	0
Gm11564	0	0	1	0	0	0	0	0	0	0	0	0
Myh10	17943	12170	13487	8981	21463	6065	23219	8672	13983	15760	9078	13012
DQ698049	0	0	0	0	0	0	0	0	0	0	0	0
DQ717207	0	0	0	0	0	0	0	0	0	0	0	0
Lrp1	6443	2873	4011	4160	5382	8260	5887	9505	5209	4264	4103	5354
DQ564907	0	0	0	0	0	0	0	0	0	0	0	0
Phyhip	10	29	15	14	58	16	68	24	5	7	13	17
Rab43	757	342	311	242	632	359	606	554	640	335	233	388
Psmb5	3297	2194	3046	2719	5359	1175	6144	1911	2959	1816	1689	3252
AK198376	159	159	166	176	263	96	286	118	103	144	144	186
Tstd2	1765	1746	2103	1503	3165	956	3412	1305	1445	2000	1323	1864
P2rx7	90	7	10	7	17	38	12	62	76	14	12	8
Dip2b	1566	1729	2193	1651	2970	1272	3297	1781	1358	2883	1871	2198
Isoc2b	55	29	24	18	57	23	70	44	64	21	14	19
Zdhhc8	568	402	434	389	768	391	851	549	503	497	354	513
Srek1	1636	1939	2056	1409	3118	1428	3582	1589	1244	2151	1414	2071
Ggta1	508	230	305	184	409	432	441	560	457	277	131	279
Itih5	248	116	304	370	247	367	249	470	280	261	277	328
Nes	4937	2593	8934	9238	4578	2180	4762	3612	4366	11161	8948	10101
Ap2b1	3856	3075	3685	3132	5500	2282	6051	3290	3085	4483	3130	3897
Trpd52l3	0	0	0	0	1	0	3	0	0	1	1	0
DQ719602	0	0	0	0	0	0	0	0	0	0	0	0
Tmem8	100	19	32	61	46	63	41	58	72	36	46	43
AB343258	0	0	0	0	0	0	0	0	0	0	0	0
Lhx9	0	2044	162	36	3509	9	3779	4	1	264	69	324
Vmn1r63	0	0	0	0	0	0	4	0	0	1	6	0
Mir195b	0	0	0	0	0	0	0	0	0	0	0	0
AK047462	0	0	16	10	1	3	1	2	0	12	20	19
Wap	0	0	0	0	1	0	0	0	0	3	0	0
Rab18	1206	738	840	702	1336	740	1395	1061	975	871	554	841
Pigr	18	62	34	33	153	47	150	13	16	147	183	49
DQ701881	0	0	0	0	0	0	0	0	0	0	0	0
Dact2	232	129	216	83	212	117	253	175	192	228	36	171
Tdrd3	1573	1289	1064	921	2216	1109	2349	1472	1312	1340	815	1185
Mir124a-2	0	0	1	0	0	0	0	0	0	0	0	0
Ppia	41437	20225	31103	24610	52117	11313	59764	17303	36603	17716	18037	32656
DQ688565	0	0	0	0	0	0	0	0	0	0	0	0
Olfr976	1	10	5	7	8	3	24	3	4	16	4	7
DQ561165	0	0	0	0	0	0	0	0	0	0	0	0
Ntn4	40	130	158	102	264	99	243	165	27	164	122	148
Brd7	1395	1175	1606	1244	2460	853	2427	1117	1093	1809	1051	1586
Sestd1	1232	1102	1171	1112	1928	1026	2167	1407	1011	1489	974	1353
Ncaph	2327	1842	2015	1478	3049	790	3511	1091	1752	2118	1353	1812
DQ712774	0	0	0	0	0	0	0	0	0	0	0	0
Gm7244	1	0	0	0	0	0	0	0	0	0	0	0
JX520918	0	0	0	0	0	0	0	0	0	0	0	0
Gm1123	0	0	0	0	0	0	0	0	0	1	0	0
Gm10653	15	11	6	9	10	16	22	12	8	5	6	7
Atp2b1	3901	2669	2971	1907	4489	1701	4752	2196	2737	2990	1710	2940
AK042292	3	0	1	0	0	3	6	1	3	2	3	2
Scgb1b20	0	0	0	0	0	0	1	0	0	0	0	0
DQ696464	0	0	0	0	0	0	0	0	0	0	0	0
Pde2a	739	175	374	393	334	392	373	518	617	407	235	500
Esrp2	210	373	83	147	622	397	646	603	169	106	97	109
DQ546681	0	0	0	0	0	0	0	0	0	0	0	0
Pxmp4	266	206	175	140	319	204	379	276	252	159	134	206
Ubxn2b	555	467	584	521	808	287	840	331	469	535	432	555
Anxa2	4226	2132	912	1032	4535	5514	5006	9482	3998	726	644	1299
Tfam	1803	1691	1707	1409	3011	726	3287	1070	1478	1634	1072	1668
Kdsr	413	365	302	259	579	326	583	442	296	285	203	310
DQ542298	0	0	0	0	0	0	0	0	0	0	0	0
TCRBV1, TCRBJ2S5	0	0	0	0	0	0	0	0	0	0	0	0
DQ072382	0	3	0	0	0	1	1	0	0	0	0	0
Sash1	947	919	896	682	1637	783	1752	1094	760	1183	708	1017
AK146160	3	0	2	0	0	1	0	1	0	0	0	1
AK042336	0	1	1	0	1	0	1	0	0	1	0	0
Mir546	0	0	0	0	0	0	0	0	0	0	0	0
Cggbp1	3617	2573	2540	1922	4274	1770	4758	2351	2736	2996	1776	2554
Pls3	2429	1148	1024	760	1929	965	2222	1142	2026	1165	723	1257
Tcaim	132	96	75	111	202	102	244	144	125	123	58	111
DQ543686	0	0	0	0	0	0	0	0	0	0	0	0
DQ564602	0	0	0	0	0	0	0	0	0	0	0	0
Ptafr	142	65	86	75	116	74	116	95	98	74	71	63
Ptprh	0	1	1	1	5	2	7	2	0	0	2	2
Dvl2	1710	1701	1735	1459	3105	909	3344	1367	1411	1569	1088	1893
Olfr707	0	0	0	0	0	0	1	0	0	1	0	0
DQ710363	0	0	0	0	0	0	0	0	0	0	0	0
Chodl	33	22	12	13	30	230	43	316	56	17	5	41
DQ555758	0	0	0	0	0	0	0	0	0	0	0	0
Itgb2l	2	0	1	0	3	0	3	3	5	3	2	0
Kmt2d	1639	1166	2445	1719	2150	1878	2444	2083	1246	2657	1844	2328
Uap1	946	753	793	705	1399	537	1600	867	817	892	537	823
5930430L01Rik	52	101	80	52	162	50	194	58	51	87	59	83
Stx12	1518	1063	1106	965	1949	825	2089	1233	1343	1163	835	1257
Aspa	5	6	4	5	12	21	19	19	10	10	19	4
Rtn2	162	158	394	387	273	242	268	374	161	407	343	475
Rbm3	13666	7655	7716	6556	16010	4291	17293	6417	11498	5529	3869	7699
Trim28	14602	16001	20248	14268	30174	5494	31922	8728	13099	20903	13431	20182
Ung	765	711	973	730	1292	270	1324	419	677	753	544	762
Clca3b	2	0	0	0	1	1	1	1	2	0	2	0
Stab1	3556	491	813	628	792	1502	909	1678	3095	717	432	1074
Snupn	254	200	196	157	397	134	440	190	173	158	147	226
Ttc3	11298	10890	10242	8562	18681	8104	20377	10995	8908	12338	7923	10676
Trp53inp2	374	261	489	573	456	315	548	572	337	697	447	717
AK138348	20	5	6	6	3	0	7	0	15	0	5	1
Zdhhc25	0	0	0	0	1	0	0	0	0	0	4	0
Rgs9	266	497	569	354	883	468	954	489	233	625	566	526
AK037822	1	1	0	0	1	0	0	0	0	2	0	0
DQ558500	0	0	0	0	0	0	0	0	0	0	0	0
DQ712289	0	0	0	0	0	0	0	0	0	0	0	0
Mir7686	0	0	0	0	0	0	0	0	0	0	0	0
BC057675	4835	582	705	522	1156	1175	1155	1317	3526	944	766	702
Mir493	0	0	0	0	0	0	0	0	0	0	0	0
Rnf186	1	1	0	0	1	0	1	0	2	0	1	0
DQ691770	0	0	0	0	0	0	0	0	0	0	0	0
Lin28b	105	1160	2393	2164	1968	58	2107	95	76	2527	2059	1877
Stat1	630	263	287	222	465	340	500	433	450	270	201	322
Zfp119b	100	87	77	90	154	65	160	89	94	81	43	94
Dcaf1	1754	1795	2044	1357	3339	900	3653	1205	1500	2436	1425	1917
Tbx19	0	0	0	0	2	2	1	3	0	3	0	0
AK016328	1	6	3	2	6	4	8	4	1	2	7	3
4930556C24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Mir6989	0	0	0	0	0	0	0	0	0	0	0	0
DQ563503	0	0	0	0	0	0	0	0	0	0	0	0
Il15ra	5	2	6	6	8	4	11	6	6	5	2	5
Krtap3-3	1	0	0	0	2	0	1	0	0	0	3	0
AK047215	6	2	11	4	13	8	10	6	3	12	12	8
Nop53	3026	2570	2711	2292	4572	1530	4866	2709	2730	2880	1774	2961
Vps37a	829	804	886	719	1427	793	1598	913	667	977	731	882
DQ710812	0	0	0	0	0	0	0	0	0	0	0	0
Myo5b	124	215	268	256	372	251	392	332	95	219	173	172
Gnai3	5158	4736	4251	3812	8000	2493	8663	3777	4207	4755	2980	4433
KC202842	0	0	0	0	0	0	0	0	2	0	0	0
Mir7215	0	0	0	0	0	0	0	0	0	0	0	0
Uck1	892	711	853	752	1307	425	1457	706	820	684	524	913
Olfr597	0	1	0	1	0	1	0	0	0	0	2	0
Sema4b	302	283	313	281	581	329	610	366	256	332	307	321
Rnf122	526	922	829	741	1639	372	1789	590	485	743	533	884
Olfr39	0	0	2	0	1	0	0	0	0	0	2	0
AK135691	2	12	29	10	31	15	18	11	7	23	30	11
Olfr1246	0	0	0	0	0	0	2	1	0	2	0	0
DQ715735	0	0	0	0	0	0	0	0	0	0	0	0
Slc47a1	26	3	3	1	3	8	5	8	39	4	0	3
DQ710894	0	0	0	0	0	0	0	0	0	0	0	0
Tgif2	1677	1618	1908	1499	3128	863	3424	1278	1536	2041	1345	1903
AK053090	46	44	42	27	57	62	67	57	19	35	28	49
Myo7b	1	0	16	9	3	0	8	1	3	18	9	5
Chst11	295	540	379	215	908	390	896	523	307	357	211	353
Il1f6	0	0	0	0	0	0	0	1	0	0	0	0
Olfr713	0	0	0	0	0	0	0	0	0	0	0	1
AK143156	3	11	15	12	21	24	22	17	5	26	26	18
Chd3	8042	8364	4658	3676	14959	9058	15807	12751	7501	5803	3579	5864
Kpna6	1912	1454	1499	1199	2572	971	2727	1431	1584	1760	963	1559
AK018988	0	0	0	0	4	2	0	2	1	2	0	5
Olfr1442	0	1	0	0	1	0	0	0	0	0	0	4
Atp7a	2037	1441	1490	944	2615	1040	2852	1350	1454	1618	874	1656
Arhgap27	318	153	144	143	299	160	295	194	240	150	103	162
2410003L11Rik	1	1	1	3	2	0	2	0	1	1	0	3
H2-Bl	5	2	7	1	1	0	4	2	2	2	3	4
Pcbp4	3325	3899	6881	6069	7126	1649	7469	2654	2983	6757	4277	6897
Wnt5a	255	2623	629	554	4480	2390	4832	2989	230	1264	583	1209
AK162540	23	4	25	17	31	16	29	6	16	18	35	21
Adh1	3805	56	88	2	84	70	80	29	2504	51	2	71
Mir6349	0	0	0	0	0	0	0	0	0	0	0	0
Krtap4-16	0	0	0	0	2	0	0	0	0	0	0	0
Gm11569	0	0	0	0	0	0	1	0	0	0	0	0
Pola2	1361	1358	1743	1340	2311	571	2734	837	1150	1548	1065	1631
2510039O18Rik	1099	1077	1243	1002	2190	772	2161	1246	1103	1099	753	1199
AK033064	0	0	0	0	0	0	0	0	0	0	0	0
Golga4	2338	2329	2455	1923	3949	2038	4360	2538	1951	3679	1745	2774
4930578I06Rik	0	0	1	0	0	0	1	1	0	1	0	0
DQ716973	0	0	0	0	0	0	0	0	0	0	0	0
Rab33b	947	589	721	646	1206	512	1059	704	798	636	545	771
Cldn3	352	83	70	120	253	151	233	241	284	44	53	82
Zfp763	617	558	431	398	873	340	952	501	467	499	306	467
Pard6g	885	1047	819	741	1901	667	2128	1052	839	1123	637	881
Dbil5	7	4	5	2	7	1	8	2	9	0	4	6
Mir20a	0	0	0	0	0	0	0	0	0	0	0	0
Snora3	13	3	4	9	21	0	23	3	11	4	6	21
